mint,snapped_at,price_usd,liquidity_usd
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:01.844888+00,0.000085030000,19356.42
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:05.309609+00,0.000085420000,19400.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:08.481096+00,0.000099810000,20971.27
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:12.047271+00,0.000099810000,20971.27
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:18.792754+00,0.000085420000,19400.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:24.698708+00,0.000091520000,20081.50
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:29.126535+00,0.000091520000,20081.50
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:32.220304+00,0.000091520000,20081.50
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:36.356301+00,0.000090340000,19950.93
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:40.60713+00,0.000090340000,19950.93
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:44.153618+00,0.000082340000,19083.23
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:47.610999+00,0.000082340000,19083.23
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:50.584947+00,0.000082340000,19083.23
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:53.561122+00,0.000082340000,19083.13
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:56.610617+00,0.000082340000,19083.13
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:09:59.811256+00,0.000086500000,19519.11
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:02.962407+00,0.000086500000,19519.11
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:06.062486+00,0.000086500000,19519.11
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:09.514506+00,0.000086500000,19519.11
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:12.844565+00,0.000086500000,19519.11
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:18.30024+00,0.000081530000,18951.01
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:22.720403+00,0.000081530000,18951.01
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:25.64005+00,0.000081530000,18951.01
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:28.668696+00,0.000089760000,19886.41
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:31.77042+00,0.000081530000,18951.01
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:34.709077+00,0.000089760000,19886.41
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:38.286914+00,0.000092780000,20268.20
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:41.272954+00,0.000089760000,19886.41
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:44.294344+00,0.000092780000,20268.20
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:47.453707+00,0.000092780000,20268.20
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:50.707517+00,0.000076340000,18341.93
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:53.711247+00,0.000076340000,18341.93
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:10:57.142887+00,0.000092780000,20268.20
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:00.815982+00,0.000076340000,18341.93
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:04.138246+00,0.000076340000,18341.93
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:07.558511+00,0.000082610000,19078.05
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:11.661584+00,0.000082610000,19078.05
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:17.398631+00,0.000089620000,19887.51
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:22.660758+00,0.000089620000,19871.02
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:26.36658+00,0.000107400000,21747.97
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:29.766391+00,0.000107400000,21747.97
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:33.571373+00,0.000089620000,19871.02
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:36.658328+00,0.000107400000,21747.97
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:39.773786+00,0.000107400000,21747.97
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:43.516386+00,0.000107400000,21747.97
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:46.766411+00,0.000107200000,21737.05
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:49.720962+00,0.000115600000,22567.21
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:53.116912+00,0.000115600000,22567.21
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:56.174715+00,0.000115600000,22567.21
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:11:58.990102+00,0.000115600000,22565.28
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:01.946745+00,0.000115600000,22565.28
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:04.976191+00,0.000093800000,20323.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:08.091755+00,0.000093800000,20323.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:12.17153+00,0.000093800000,20323.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:18.736699+00,0.000093800000,20323.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:23.780958+00,0.000093800000,20323.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:27.447828+00,0.000084430000,19282.08
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:30.977288+00,0.000084430000,19282.08
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:33.985232+00,0.000084430000,19282.08
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:37.218141+00,0.000087520000,19632.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:40.340098+00,0.000087520000,19632.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:43.334002+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:46.308517+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:49.227388+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:52.290721+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:55.432247+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:12:58.476977+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:01.587829+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:04.86716+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:07.883426+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:11.272469+00,0.000089620000,19868.85
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:18.56148+00,0.000091170000,20073.59
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:24.133555+00,0.000088960000,19799.38
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:27.315404+00,0.000088960000,19799.38
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:30.527595+00,0.000088960000,19793.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:33.877887+00,0.000088960000,19793.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:37.172599+00,0.000095710000,20528.35
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:40.396688+00,0.000095710000,20528.35
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:43.399149+00,0.000095710000,20528.35
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:46.332051+00,0.000095710000,20528.35
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:49.332032+00,0.000103900000,21399.30
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:52.405619+00,0.000103900000,21399.30
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:55.694816+00,0.000103900000,21399.30
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:13:59.04+00,0.000103900000,21399.30
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:03.333153+00,0.000105800000,21590.73
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:06.360307+00,0.000105800000,21590.73
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:09.524367+00,0.000105800000,21590.73
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:15.132294+00,0.000105800000,21590.73
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:20.985769+00,0.000102700000,21268.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:24.295714+00,0.000102700000,21268.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:27.301795+00,0.000122800000,23259.89
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:30.960244+00,0.000122800000,23259.89
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:34.90304+00,0.000122800000,23259.89
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:37.894604+00,0.000122800000,23259.89
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:40.827708+00,0.000122800000,23259.89
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:43.584846+00,0.000126100000,23571.72
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:46.728481+00,0.000126100000,23571.72
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:50.125371+00,0.000130000000,23944.26
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:53.142452+00,0.000130000000,23944.26
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:56.222007+00,0.000130000000,23944.26
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:14:59.113994+00,0.000130000000,23930.52
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:01.798721+00,0.000130000000,23930.52
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:04.611409+00,0.000131600000,24071.73
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:07.507299+00,0.000131600000,24071.73
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:11.02165+00,0.000131600000,24071.73
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:16.562584+00,0.000131600000,24071.73
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:21.650239+00,0.000151200000,25798.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:25.569308+00,0.000151200000,25798.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:29.236097+00,0.000151200000,25798.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:32.088126+00,0.000151200000,25798.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:35.156937+00,0.000165400000,26997.20
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:38.120787+00,0.000165400000,26997.20
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:40.973301+00,0.000171300000,27473.86
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:43.84518+00,0.000171300000,27473.86
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:46.497986+00,0.000171300000,27473.86
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:49.483007+00,0.000171300000,27473.86
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:52.492996+00,0.000171300000,27473.86
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:55.487334+00,0.000171300000,27473.86
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:15:58.66626+00,0.000171300000,27473.86
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:01.452651+00,0.000157500000,26348.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:04.392371+00,0.000157500000,26348.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:07.197935+00,0.000157500000,26348.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:10.444932+00,0.000157500000,26348.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:15.067136+00,0.000157500000,26348.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:18.208148+00,0.000157500000,26348.74
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:21.957054+00,0.000129300000,23886.80
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:25.729104+00,0.000129300000,23886.80
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:29.424388+00,0.000129300000,23886.80
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:34.051011+00,0.000114600000,22478.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:37.179419+00,0.000114600000,22478.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:40.162811+00,0.000114600000,22478.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:43.615936+00,0.000114600000,22478.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:46.821153+00,0.000114600000,22478.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:50.583147+00,0.000114600000,22478.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:53.764998+00,0.000099390000,20926.29
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:16:57.392985+00,0.000099390000,20926.29
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:01.340714+00,0.000099390000,20926.29
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:06.050992+00,0.000093520000,20299.11
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:10.679871+00,0.000093520000,20299.11
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:14.353084+00,0.000093520000,20299.11
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:17.781188+00,0.000099560000,20945.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:26.090237+00,0.000099560000,20945.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:34.002401+00,0.000096300000,20608.52
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:38.004031+00,0.000096300000,20608.52
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:41.829296+00,0.000096300000,20608.52
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:44.982548+00,0.000096300000,20608.52
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:48.554901+00,0.000100500000,21060.06
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:52.486572+00,0.000105300000,21553.67
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:56.213638+00,0.000105300000,21553.67
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:17:59.534751+00,0.000105300000,21553.67
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:03.138348+00,0.000105300000,21553.67
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:07.09468+00,0.000102000000,21214.69
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:14.589058+00,0.000102000000,21214.69
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:19.449917+00,0.000089530000,19873.04
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:22.605727+00,0.000089530000,19873.04
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:25.807576+00,0.000089530000,19873.04
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:29.869621+00,0.000089530000,19873.04
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:33.080841+00,0.000089530000,19873.04
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:36.243867+00,0.000082870000,19129.19
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:39.010011+00,0.000082870000,19129.19
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:42.0786+00,0.000082870000,19129.19
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:45.215716+00,0.000087170000,19615.58
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:48.297268+00,0.000087170000,19615.58
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:51.319649+00,0.000087170000,19615.58
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:54.428878+00,0.000087170000,19615.58
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:18:57.222918+00,0.000096630000,20650.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:00.520431+00,0.000096630000,20650.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:03.428378+00,0.000096630000,20650.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:07.123187+00,0.000096630000,20650.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:11.034755+00,0.000096630000,20650.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:14.314487+00,0.000096630000,20650.92
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:17.522532+00,0.000092110000,20161.38
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:20.759748+00,0.000090440000,19978.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:23.754212+00,0.000090440000,19978.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:26.892952+00,0.000090440000,19978.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:29.944051+00,0.000090440000,19978.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:33.015475+00,0.000090440000,19978.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:36.317008+00,0.000083190000,19162.72
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:39.491245+00,0.000090440000,19978.12
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:42.397005+00,0.000083190000,19162.72
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:45.273518+00,0.000083190000,19162.72
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:48.620165+00,0.000083190000,19162.72
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:51.435832+00,0.000082000000,19022.15
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:54.420718+00,0.000082000000,19022.15
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:19:57.598463+00,0.000082000000,19022.15
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:00.648325+00,0.000082000000,19022.15
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:03.664648+00,0.000081960000,19021.54
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:08.427326+00,0.000081960000,19021.54
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:13.664927+00,0.000094080000,20376.94
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:17.958513+00,0.000081960000,19021.54
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:21.201464+00,0.000094080000,20376.94
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:24.125974+00,0.000094080000,20376.94
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:27.593577+00,0.000094080000,20376.94
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:31.051343+00,0.000102200000,21246.04
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:34.067358+00,0.000102200000,21246.04
3meGME4Qgs1kDrEjEahkVkV9n72MUMkVUjHdngC2U2YG,2026-07-31 03:20:37.325104+00,0.000102200000,21246.04
